"Doctor Name","Hospital Name","Field","State","City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Deepak Kapoor","LifeLine Hospital Hyderabad","ENT","Telangana","Hyderabad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aditya Bose","Fortis Hospital Bokaro Steel City","Ophthalmology","Jharkhand","Bokaro Steel City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rahul Malhotra","Holy Family Hospital Naharlagun","Rheumatology","Arunachal Pradesh","Naharlagun","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sneha Dutta","Aster DM Healthcare Kathua","Cardiology","Jammu and Kashmir","Kathua","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Priyanka Singh","Narayana Health Bokaro Steel City","Gastroenterology","Jharkhand","Bokaro Steel City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Deshmukh","Fortis Hospital Tura","General Surgery","Meghalaya","Tura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aditya Joshi","Apollo Hospital Ambala","Rheumatology","Haryana","Ambala","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kavita Trivedi","All India Institute of Medical Sciences (AIIMS) Navi Mumbai","Urology","Maharashtra","Navi Mumbai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Amit Joshi","All India Institute of Medical Sciences (AIIMS) Aligarh","Gynecology","Uttar Pradesh","Aligarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Amit Sharma","KIMS Hospital Geyzing","Endocrinology","Sikkim","Geyzing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Varun Sharma","Narayana Health Namchi","Orthopedics","Sikkim","Namchi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sunita Kapoor","Holy Family Hospital Haldwani","Radiology","Uttarakhand","Haldwani","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aakash Banerjee","Government Medical College and Hospital, Udaipur","Pediatrics","Tripura","Udaipur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Swati Aggarwal","Government Medical College and Hospital, Chandigarh","ENT","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sameer Chauhan","St. Mary's Hospital Port Blair","Gynecology","Andaman and Nicobar Islands","Port Blair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kavita Rao","Aster DM Healthcare Sambalpur","Radiology","Odisha","Sambalpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kiran Singh","Greenview Hospital Balasore","Psychiatry","Odisha","Balasore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sunita Shah","Medanta - The Medicity Haldwani","Ophthalmology","Uttarakhand","Haldwani","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Tanvi Shah","District Civil Hospital, Dharamshala","Gynecology","Himachal Pradesh","Dharamshala","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Karan Chauhan","District Civil Hospital, Chandigarh","Anesthesiology","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Manoj Mehta","Holy Family Hospital Belagavi","General Surgery","Karnataka","Belagavi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Swati Singh","District Civil Hospital, Khammam","Oncology","Telangana","Khammam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Pooja Sharma","Apollo Hospital Baramulla","Internal Medicine","Jammu and Kashmir","Baramulla","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Trivedi","All India Institute of Medical Sciences (AIIMS) Ranchi","Orthopedics","Jharkhand","Ranchi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Tanvi Joshi","Government Medical College and Hospital, Rajnandgaon","Cardiology","Chhattisgarh","Rajnandgaon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Yash Mehta","Care Hospital Amritsar","Gynecology","Punjab","Amritsar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rahul Pillai","Government Medical College and Hospital, Kavaratti","Cardiology","Lakshadweep","Kavaratti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rajesh Pandey","Greenview Hospital Jaipur","Internal Medicine","Rajasthan","Jaipur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Varun Reddy","Fortis Hospital Bhopal","Radiology","Madhya Pradesh","Bhopal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ritu Nair","Holy Family Hospital Kavaratti","Dermatology","Lakshadweep","Kavaratti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Vikram Joshi","Manipal Hospital Tawang","Radiology","Arunachal Pradesh","Tawang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Meera Deshmukh","St. Mary's Hospital Nongpoh","Gastroenterology","Meghalaya","Nongpoh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Vikram Pandey","District Civil Hospital, Vadodara","Dermatology","Gujarat","Vadodara","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sameer Mehta","Apollo Hospital Aizawl","Cardiology","Mizoram","Aizawl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sunita Kapoor","District Civil Hospital, Imphal","Oncology","Manipur","Imphal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Verma","LifeLine Hospital Udaipur","Neurology","Tripura","Udaipur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Shikha Verma","Narayana Health Bathinda","Rheumatology","Punjab","Bathinda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Yash Bose","Max Super Speciality Hospital Kollam","Dermatology","Kerala","Kollam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Swati Gupta","Manipal Hospital Rourkela","Ophthalmology","Odisha","Rourkela","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Divya Trivedi","City Life Hospital Lunglei","Endocrinology","Mizoram","Lunglei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Prakash Mishra","KIMS Hospital Leh","Nephrology","Ladakh","Leh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Kapoor","Medanta - The Medicity Kargil","Cardiology","Ladakh","Kargil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Meera Kumar","Government Medical College and Hospital, Ambikapur","Ophthalmology","Chhattisgarh","Ambikapur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Yash Khan","City Life Hospital Jowai","Anesthesiology","Meghalaya","Jowai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Patel","City Life Hospital Alappuzha","Gastroenterology","Kerala","Alappuzha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sunita Nair","KIMS Hospital Silchar","Oncology","Assam","Silchar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Saritha Kumar","Aster DM Healthcare Tura","General Surgery","Meghalaya","Tura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Amit Aggarwal","District Civil Hospital, Kargil","Cardiology","Ladakh","Kargil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aditya Kapoor","Medanta - The Medicity Kullu","General Surgery","Himachal Pradesh","Kullu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aakash Dutta","Max Super Speciality Hospital Port Blair","Endocrinology","Andaman and Nicobar Islands","Port Blair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Priyanka Dutta","Apollo Hospital Dimapur","Internal Medicine","Nagaland","Dimapur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Arjun Banerjee","Apollo Hospital Ponda","Endocrinology","Goa","Ponda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Suresh Nair","Care Hospital Leh","Pulmonology","Ladakh","Leh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Naveen Pillai","Aster DM Healthcare Phusro","Psychiatry","Jharkhand","Phusro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Saritha Mishra","Max Super Speciality Hospital Chennai","Anesthesiology","Tamil Nadu","Chennai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ravi Patel","LifeLine Hospital New Delhi","ENT","Delhi","New Delhi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Prakash Rao","Aster DM Healthcare Udaipur","Anesthesiology","Tripura","Udaipur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Kulkarni","Greenview Hospital Sagar","Pulmonology","Madhya Pradesh","Sagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Yash Kumar","District Civil Hospital, Hamirpur","Orthopedics","Himachal Pradesh","Hamirpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aditya Sharma","Fortis Hospital Mahbubnagar","Neurology","Telangana","Mahbubnagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kavita Joshi","Apollo Hospital Gandhinagar","Cardiology","Gujarat","Gandhinagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sunita Kulkarni","City Life Hospital Diu","Gastroenterology","Dadra and Nagar Haveli and Daman and Diu","Diu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Suresh Deshmukh","City Life Hospital Chandigarh","Urology","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Iyer","Manipal Hospital Erode","Orthopedics","Tamil Nadu","Erode","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Suresh Singh","Care Hospital Tiruppur","Ophthalmology","Tamil Nadu","Tiruppur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Chatterjee","Manipal Hospital Tiruppur","Radiology","Tamil Nadu","Tiruppur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Varun Gupta","LifeLine Hospital Kavaratti","Neurology","Lakshadweep","Kavaratti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aditya Reddy","Max Super Speciality Hospital Udaipur","Anesthesiology","Tripura","Udaipur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Karan Kumar","All India Institute of Medical Sciences (AIIMS) Anantnag","Endocrinology","Jammu and Kashmir","Anantnag","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Pooja Reddy","Holy Family Hospital Meerut","General Surgery","Uttar Pradesh","Meerut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sunita Joshi","City Life Hospital Ziro","Pediatrics","Arunachal Pradesh","Ziro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Vikram Mishra","City Life Hospital Warangal","Cardiology","Telangana","Warangal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Prakash Patel","LifeLine Hospital Phusro","Gastroenterology","Jharkhand","Phusro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rajesh Joshi","Max Super Speciality Hospital Yamunanagar","Internal Medicine","Haryana","Yamunanagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Vivek Iyer","Greenview Hospital Howrah","ENT","West Bengal","Howrah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rohan Shah","Greenview Hospital Bhavnagar","Radiology","Gujarat","Bhavnagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aditya Chatterjee","District Civil Hospital, Yanam","General Surgery","Puducherry","Yanam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sameer Banerjee","Manipal Hospital Tura","Rheumatology","Meghalaya","Tura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Varun Chatterjee","St. Mary's Hospital Jammu","Psychiatry","Jammu and Kashmir","Jammu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Shikha Kumar","Government Medical College and Hospital, Agartala","Ophthalmology","Tripura","Agartala","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rohan Banerjee","District Civil Hospital, Haridwar","ENT","Uttarakhand","Haridwar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rajesh Deshmukh","St. Mary's Hospital Kohima","Cardiology","Nagaland","Kohima","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Aggarwal","Government Medical College and Hospital, Sambalpur","Cardiology","Odisha","Sambalpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rajesh Trivedi","Max Super Speciality Hospital Itanagar","Pulmonology","Arunachal Pradesh","Itanagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Suresh Nair","KIMS Hospital Tinsukia","Nephrology","Assam","Tinsukia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Amit Trivedi","Medanta - The Medicity Kollam","Cardiology","Kerala","Kollam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Priyanka Bose","LifeLine Hospital Nellore","Radiology","Andhra Pradesh","Nellore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rajesh Mehta","St. Mary's Hospital Thoothukudi","Urology","Tamil Nadu","Thoothukudi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Nair","Manipal Hospital Bhagalpur","Ophthalmology","Bihar","Bhagalpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ravi Iyer","Medanta - The Medicity Shillong","Radiology","Meghalaya","Shillong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sneha Kulkarni","City Life Hospital Tuensang","Orthopedics","Nagaland","Tuensang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Rao","KIMS Hospital Siliguri","Dermatology","West Bengal","Siliguri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ravi Chauhan","All India Institute of Medical Sciences (AIIMS) Bhavnagar","Anesthesiology","Gujarat","Bhavnagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Meera Pillai","Care Hospital Dharamshala","Nephrology","Himachal Pradesh","Dharamshala","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Chatterjee","Fortis Hospital Gangtok","Dermatology","Sikkim","Gangtok","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ritu Menon","Manipal Hospital Ponda","Pulmonology","Goa","Ponda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Arjun Shah","Medanta - The Medicity Dharmanagar","Psychiatry","Tripura","Dharmanagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Saritha Menon","Care Hospital Leh","Psychiatry","Ladakh","Leh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Meera Mehta","Greenview Hospital Ambikapur","Nephrology","Chhattisgarh","Ambikapur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Preeti Mehta","Max Super Speciality Hospital Aurangabad","Pediatrics","Maharashtra","Aurangabad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ishani Dutta","KIMS Hospital Margao","Urology","Goa","Margao","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Swati Dutta","Medanta - The Medicity Rourkela","Anesthesiology","Odisha","Rourkela","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rajesh Kumar","City Life Hospital Belagavi","Rheumatology","Karnataka","Belagavi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ravi Das","KIMS Hospital Bengaluru","Psychiatry","Karnataka","Bengaluru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Kulkarni","Manipal Hospital Nagpur","Oncology","Maharashtra","Nagpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Manoj Mehta","Apollo Hospital Jamnagar","Pediatrics","Gujarat","Jamnagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kiran Aggarwal","St. Mary's Hospital Thoothukudi","Gastroenterology","Tamil Nadu","Thoothukudi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sanjay Nair","St. Mary's Hospital Muzaffarpur","Gynecology","Bihar","Muzaffarpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ritu Gupta","District Civil Hospital, Kathua","Radiology","Jammu and Kashmir","Kathua","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sanjay Menon","St. Mary's Hospital Palakkad","Psychiatry","Kerala","Palakkad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sanjay Sharma","Care Hospital Mandi","Pediatrics","Himachal Pradesh","Mandi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sanjay Mehta","KIMS Hospital Khammam","Pediatrics","Telangana","Khammam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anjali Khan","Apollo Hospital Leh","ENT","Ladakh","Leh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rahul Deshmukh","City Life Hospital Dhanbad","Pulmonology","Jharkhand","Dhanbad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Amit Khan","All India Institute of Medical Sciences (AIIMS) Gandhinagar","Psychiatry","Gujarat","Gandhinagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Reddy","Manipal Hospital Thiruvananthapuram","Nephrology","Kerala","Thiruvananthapuram","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kiran Kapoor","All India Institute of Medical Sciences (AIIMS) New Delhi","General Surgery","Delhi","New Delhi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ravi Nair","Aster DM Healthcare Dharmanagar","Dermatology","Tripura","Dharmanagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Deepak Rao","Fortis Hospital Ranchi","Pediatrics","Jharkhand","Ranchi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Prakash Gupta","Manipal Hospital Maheshtala","Pulmonology","West Bengal","Maheshtala","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sameer Shah","City Life Hospital Kota","Cardiology","Rajasthan","Kota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Preeti Singh","Max Super Speciality Hospital East Delhi","Endocrinology","Delhi","East Delhi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kavita Gupta","Care Hospital Chandigarh","Gastroenterology","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Swati Das","Care Hospital Imphal","Endocrinology","Manipur","Imphal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Neha Kumar","Government Medical College and Hospital, Silvassa","Pulmonology","Dadra and Nagar Haveli and Daman and Diu","Silvassa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Shikha Dutta","LifeLine Hospital Bokaro Steel City","Rheumatology","Jharkhand","Bokaro Steel City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aakash Pandey","Narayana Health Ponda","Urology","Goa","Ponda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kiran Chauhan","Greenview Hospital Gaya","Cardiology","Bihar","Gaya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ravi Deshmukh","Narayana Health Jammu","Dermatology","Jammu and Kashmir","Jammu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anjali Kapoor","All India Institute of Medical Sciences (AIIMS) Rudrapur","Anesthesiology","Uttarakhand","Rudrapur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anjali Menon","St. Mary's Hospital Kavaratti","Radiology","Lakshadweep","Kavaratti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kiran Chauhan","Greenview Hospital Kullu","Neurology","Himachal Pradesh","Kullu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Vivek Mishra","LifeLine Hospital Bishnupur","General Surgery","Manipur","Bishnupur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sanjay Chauhan","All India Institute of Medical Sciences (AIIMS) Silchar","Cardiology","Assam","Silchar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Vivek Deshmukh","Max Super Speciality Hospital Imphal","Rheumatology","Manipur","Imphal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Bose","Max Super Speciality Hospital Hoshiarpur","Pediatrics","Punjab","Hoshiarpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rohan Sharma","St. Mary's Hospital Kozhikode","Orthopedics","Kerala","Kozhikode","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Suresh Kapoor","Holy Family Hospital Mangaluru","Anesthesiology","Karnataka","Mangaluru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Meera Kapoor","Holy Family Hospital Kavaratti","ENT","Lakshadweep","Kavaratti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rohan Verma","Fortis Hospital Chandigarh","Orthopedics","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ishani Shah","City Life Hospital Alappuzha","Gynecology","Kerala","Alappuzha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Naveen Reddy","Max Super Speciality Hospital Bilaspur","Gastroenterology","Chhattisgarh","Bilaspur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sameer Iyer","Apollo Hospital Navi Mumbai","Urology","Maharashtra","Navi Mumbai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Naveen Pillai","Care Hospital Korba","Radiology","Chhattisgarh","Korba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sanjay Iyer","Max Super Speciality Hospital Geyzing","Oncology","Sikkim","Geyzing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
